# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-19 13:48:30 -04:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09380000 COLORADO RIVER AT LEES FERRY, AZ
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 09380000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    5188        00060        00003      6128           Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     <  Actual value is known to be less than reported value and is write protected.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	5188_00060_00003	5188_00060_00003_cd
USGS	09380000	1944-04-13	24200	A
USGS	09380000	1944-04-14	21500	A
USGS	09380000	1944-04-15	20800	A
USGS	09380000	1944-04-16	20500	A
USGS	09380000	1944-04-17	21500	A
USGS	09380000	1944-04-18	19400	A
USGS	09380000	1944-04-19	18200	A
USGS	09380000	1944-04-20	18200	A
USGS	09380000	1944-04-21	17700	A
USGS	09380000	1944-04-22	16100	A
USGS	09380000	1944-04-23	15200	A
USGS	09380000	1944-04-24	14500	A
USGS	09380000	1944-04-25	13800	A
USGS	09380000	1944-04-26	13400	A
USGS	09380000	1944-04-27	12900	A
USGS	09380000	1944-04-28	12700	A
USGS	09380000	1944-04-29	12500	A
USGS	09380000	1944-04-30	13200	A
USGS	09380000	1944-05-01	13900	A
USGS	09380000	1944-05-02	19700	A
USGS	09380000	1944-05-03	20700	A
USGS	09380000	1944-05-04	19800	A
USGS	09380000	1944-05-05	21300	A
USGS	09380000	1944-05-06	22100	A
USGS	09380000	1944-05-07	20200	A
USGS	09380000	1944-05-08	19400	A
USGS	09380000	1944-05-09	23300	A
USGS	09380000	1944-05-10	33600	A
USGS	09380000	1944-05-11	38500	A
USGS	09380000	1944-05-12	43300	A
USGS	09380000	1944-05-13	46100	A
USGS	09380000	1944-05-14	51000	A
USGS	09380000	1944-05-15	57600	A
USGS	09380000	1944-05-16	67700	A
USGS	09380000	1944-05-17	78500	A
USGS	09380000	1944-05-18	86500	A
USGS	09380000	1944-05-19	91600	A
USGS	09380000	1944-05-20	88300	A
USGS	09380000	1944-05-21	74200	A
USGS	09380000	1944-05-22	67100	A
USGS	09380000	1944-05-23	65800	A
USGS	09380000	1944-05-24	65200	A
USGS	09380000	1944-05-25	68000	A
USGS	09380000	1944-05-26	73000	A
USGS	09380000	1944-05-27	77100	A
USGS	09380000	1944-05-28	76300	A
USGS	09380000	1944-05-29	72800	A
USGS	09380000	1944-05-30	68200	A
USGS	09380000	1944-05-31	68000	A
USGS	09380000	1944-06-01	72700	A
USGS	09380000	1944-06-02	76000	A
USGS	09380000	1944-06-03	78800	A
USGS	09380000	1944-06-04	82000	A
USGS	09380000	1944-06-05	81700	A
USGS	09380000	1944-06-06	78300	A
USGS	09380000	1944-06-07	71200	A
USGS	09380000	1944-06-08	65200	A
USGS	09380000	1944-06-09	64500	A
USGS	09380000	1944-06-10	67800	A
USGS	09380000	1944-06-11	68600	A
USGS	09380000	1944-06-12	71300	A
USGS	09380000	1944-06-13	75800	A
USGS	09380000	1944-06-14	76800	A
USGS	09380000	1944-06-15	74800	A
USGS	09380000	1944-06-16	72500	A
USGS	09380000	1944-06-17	72800	A
USGS	09380000	1944-06-18	72200	A
USGS	09380000	1944-06-19	69300	A
USGS	09380000	1944-06-20	62700	A
USGS	09380000	1944-06-21	58300	A
USGS	09380000	1944-06-22	58900	A
USGS	09380000	1944-06-23	62600	A
USGS	09380000	1944-06-24	65400	A
USGS	09380000	1944-06-25	65300	A
USGS	09380000	1944-06-26	64100	A
USGS	09380000	1944-06-27	66200	A
USGS	09380000	1944-06-28	63200	A
USGS	09380000	1944-06-29	63600	A
USGS	09380000	1944-06-30	62500	A
USGS	09380000	1944-07-01	56400	A
USGS	09380000	1944-07-02	53600	A
USGS	09380000	1944-07-03	53900	A
USGS	09380000	1944-07-04	52300	A
USGS	09380000	1944-07-05	50800	A
USGS	09380000	1944-07-06	49400	A
USGS	09380000	1944-07-07	46900	A
USGS	09380000	1944-07-08	44000	A
USGS	09380000	1944-07-09	41200	A
USGS	09380000	1944-07-10	37900	A
USGS	09380000	1944-07-11	34700	A
USGS	09380000	1944-07-12	32100	A
USGS	09380000	1944-07-13	29900	A
USGS	09380000	1944-07-14	27400	A
USGS	09380000	1944-07-15	25100	A
USGS	09380000	1944-07-16	22700	A
USGS	09380000	1944-07-17	20800	A
USGS	09380000	1944-07-18	19100	A
USGS	09380000	1944-07-19	17700	A
USGS	09380000	1944-07-20	16500	A
USGS	09380000	1944-07-21	16800	A
USGS	09380000	1944-07-22	16900	A
USGS	09380000	1944-07-23	15100	A
USGS	09380000	1944-07-24	15800	A
USGS	09380000	1944-07-25	15500	A
USGS	09380000	1944-07-26	15000	A
USGS	09380000	1944-07-27	14400	A
USGS	09380000	1944-07-28	14700	A
USGS	09380000	1944-07-29	14200	A
USGS	09380000	1944-07-30	13900	A
USGS	09380000	1944-07-31	13700	A
USGS	09380000	1944-08-01	12500	A
USGS	09380000	1944-08-02	11600	A
USGS	09380000	1944-08-03	10800	A
USGS	09380000	1944-08-04	10200	A
USGS	09380000	1944-08-05	9520	A
USGS	09380000	1944-08-06	8890	A
USGS	09380000	1944-08-07	8320	A
USGS	09380000	1944-08-08	7740	A
USGS	09380000	1944-08-09	7350	A
USGS	09380000	1944-08-10	6980	A
USGS	09380000	1944-08-11	6770	A
USGS	09380000	1944-08-12	6700	A
USGS	09380000	1944-08-13	6340	A
USGS	09380000	1944-08-14	6050	A
USGS	09380000	1944-08-15	6150	A
USGS	09380000	1944-08-16	6240	A
USGS	09380000	1944-08-17	5900	A
USGS	09380000	1944-08-18	5990	A
USGS	09380000	1944-08-19	5580	A
USGS	09380000	1944-08-20	5660	A
USGS	09380000	1944-08-21	6470	A
USGS	09380000	1944-08-22	6120	A
USGS	09380000	1944-08-23	5260	A
USGS	09380000	1944-08-24	4890	A
USGS	09380000	1944-08-25	4720	A
USGS	09380000	1944-08-26	4740	A
USGS	09380000	1944-08-27	4740	A
USGS	09380000	1944-08-28	4540	A
USGS	09380000	1944-08-29	4390	A
USGS	09380000	1944-08-30	4540	A
USGS	09380000	1944-08-31	4690	A
USGS	09380000	1944-09-01	4620	A
USGS	09380000	1944-09-02	4440	A
USGS	09380000	1944-09-03	4620	A
USGS	09380000	1944-09-04	4540	A
USGS	09380000	1944-09-05	4520	A
USGS	09380000	1944-09-06	4270	A
USGS	09380000	1944-09-07	4250	A
USGS	09380000	1944-09-08	4220	A
USGS	09380000	1944-09-09	4170	A
USGS	09380000	1944-09-10	4150	A
USGS	09380000	1944-09-11	3970	A
USGS	09380000	1944-09-12	3830	A
USGS	09380000	1944-09-13	3700	A
USGS	09380000	1944-09-14	3620	A
USGS	09380000	1944-09-15	3570	A
USGS	09380000	1944-09-16	3510	A
USGS	09380000	1944-09-17	3490	A
USGS	09380000	1944-09-18	3450	A
USGS	09380000	1944-09-19	3340	A
USGS	09380000	1944-09-20	3240	A
USGS	09380000	1944-09-21	3340	A
USGS	09380000	1944-09-22	3380	A
USGS	09380000	1944-09-23	3430	A
USGS	09380000	1944-09-24	3430	A
USGS	09380000	1944-09-25	3360	A
USGS	09380000	1944-09-26	3320	A
USGS	09380000	1944-09-27	3300	A
USGS	09380000	1944-09-28	3280	A
USGS	09380000	1944-09-29	3850	A
USGS	09380000	1944-09-30	5100	A
USGS	09380000	1944-10-01	4890	A
USGS	09380000	1944-10-02	6410	A
USGS	09380000	1944-10-03	5100	A
USGS	09380000	1944-10-04	4270	A
USGS	09380000	1944-10-05	4130	A
USGS	09380000	1944-10-06	4100	A
USGS	09380000	1944-10-07	4460	A
USGS	09380000	1944-10-08	4790	A
USGS	09380000	1944-10-09	4820	A
USGS	09380000	1944-10-10	4890	A
USGS	09380000	1944-10-11	5320	A
USGS	09380000	1944-10-12	5870	A
USGS	09380000	1944-10-13	5840	A
USGS	09380000	1944-10-14	5660	A
USGS	09380000	1944-10-15	5720	A
USGS	09380000	1944-10-16	5780	A
USGS	09380000	1944-10-17	5840	A
USGS	09380000	1944-10-18	5810	A
USGS	09380000	1944-10-19	5870	A
USGS	09380000	1944-10-20	6670	A
USGS	09380000	1944-10-21	6910	A
USGS	09380000	1944-10-22	6640	A
USGS	09380000	1944-10-23	6120	A
USGS	09380000	1944-10-24	5870	A
USGS	09380000	1944-10-25	5900	A
USGS	09380000	1944-10-26	5990	A
USGS	09380000	1944-10-27	5960	A
USGS	09380000	1944-10-28	5810	A
USGS	09380000	1944-10-29	5720	A
USGS	09380000	1944-10-30	5600	A
USGS	09380000	1944-10-31	5430	A
USGS	09380000	1944-11-01	5400	A
USGS	09380000	1944-11-02	5460	A
USGS	09380000	1944-11-03	5490	A
USGS	09380000	1944-11-04	5550	A
USGS	09380000	1944-11-05	5520	A
USGS	09380000	1944-11-06	5490	A
USGS	09380000	1944-11-07	5350	A
USGS	09380000	1944-11-08	5490	A
USGS	09380000	1944-11-09	6540	A
USGS	09380000	1944-11-10	6940	A
USGS	09380000	1944-11-11	6570	A
USGS	09380000	1944-11-12	6840	A
USGS	09380000	1944-11-13	7660	A
USGS	09380000	1944-11-14	7560	A
USGS	09380000	1944-11-15	7250	A
USGS	09380000	1944-11-16	6870	A
USGS	09380000	1944-11-17	6910	A
USGS	09380000	1944-11-18	6940	A
USGS	09380000	1944-11-19	6870	A
USGS	09380000	1944-11-20	6700	A
USGS	09380000	1944-11-21	6640	A
USGS	09380000	1944-11-22	6810	A
USGS	09380000	1944-11-23	7040	A
USGS	09380000	1944-11-24	6980	A
USGS	09380000	1944-11-25	6870	A
USGS	09380000	1944-11-26	6810	A
USGS	09380000	1944-11-27	6370	A
USGS	09380000	1944-11-28	6180	A
USGS	09380000	1944-11-29	6120	A
USGS	09380000	1944-11-30	6120	A
USGS	09380000	1944-12-01	6050	A
USGS	09380000	1944-12-02	5810	A
USGS	09380000	1944-12-03	5580	A
USGS	09380000	1944-12-04	5260	A
USGS	09380000	1944-12-05	5210	A
USGS	09380000	1944-12-06	5580	A
USGS	09380000	1944-12-07	5630	A
USGS	09380000	1944-12-08	5810	A
USGS	09380000	1944-12-09	5840	A
USGS	09380000	1944-12-10	5630	A
USGS	09380000	1944-12-11	5400	A
USGS	09380000	1944-12-12	5460	A
USGS	09380000	1944-12-13	5600	A
USGS	09380000	1944-12-14	5460	A
USGS	09380000	1944-12-15	5100	A
USGS	09380000	1944-12-16	4760	A
USGS	09380000	1944-12-17	4420	A
USGS	09380000	1944-12-18	3900	A
USGS	09380000	1944-12-19	3810	A
USGS	09380000	1944-12-20	3940	A
USGS	09380000	1944-12-21	4060	A
USGS	09380000	1944-12-22	4170	A
USGS	09380000	1944-12-23	4100	A
USGS	09380000	1944-12-24	4220	A
USGS	09380000	1944-12-25	4420	A
USGS	09380000	1944-12-26	4860	A
USGS	09380000	1944-12-27	5430	A
USGS	09380000	1944-12-28	6280	A
USGS	09380000	1944-12-29	6640	A
USGS	09380000	1944-12-30	6540	A
USGS	09380000	1944-12-31	6440	A
USGS	09380000	1945-01-01	6050	A
USGS	09380000	1945-01-02	5600	A
USGS	09380000	1945-01-03	5290	A
USGS	09380000	1945-01-04	5050	A
USGS	09380000	1945-01-05	4620	A
USGS	09380000	1945-01-06	4320	A
USGS	09380000	1945-01-07	4200	A
USGS	09380000	1945-01-08	4390	A
USGS	09380000	1945-01-09	4590	A
USGS	09380000	1945-01-10	4660	A
USGS	09380000	1945-01-11	4690	A
USGS	09380000	1945-01-12	4760	A
USGS	09380000	1945-01-13	4970	A
USGS	09380000	1945-01-14	5120	A
USGS	09380000	1945-01-15	5260	A
USGS	09380000	1945-01-16	5260	A
USGS	09380000	1945-01-17	5350	A
USGS	09380000	1945-01-18	5490	A
USGS	09380000	1945-01-19	5630	A
USGS	09380000	1945-01-20	6050	A
USGS	09380000	1945-01-21	6280	A
USGS	09380000	1945-01-22	6310	A
USGS	09380000	1945-01-23	6180	A
USGS	09380000	1945-01-24	5960	A
USGS	09380000	1945-01-25	5720	A
USGS	09380000	1945-01-26	5660	A
USGS	09380000	1945-01-27	5430	A
USGS	09380000	1945-01-28	5320	A
USGS	09380000	1945-01-29	5260	A
USGS	09380000	1945-01-30	5230	A
USGS	09380000	1945-01-31	5230	A
USGS	09380000	1945-02-01	5150	A
USGS	09380000	1945-02-02	5150	A
USGS	09380000	1945-02-03	4990	A
USGS	09380000	1945-02-04	4840	A
USGS	09380000	1945-02-05	4990	A
USGS	09380000	1945-02-06	6120	A
USGS	09380000	1945-02-07	7380	A
USGS	09380000	1945-02-08	8130	A
USGS	09380000	1945-02-09	8280	A
USGS	09380000	1945-02-10	7280	A
USGS	09380000	1945-02-11	6470	A
USGS	09380000	1945-02-12	5990	A
USGS	09380000	1945-02-13	5810	A
USGS	09380000	1945-02-14	5660	A
USGS	09380000	1945-02-15	6050	A
USGS	09380000	1945-02-16	6020	A
USGS	09380000	1945-02-17	5870	A
USGS	09380000	1945-02-18	6150	A
USGS	09380000	1945-02-19	6210	A
USGS	09380000	1945-02-20	6870	A
USGS	09380000	1945-02-21	7210	A
USGS	09380000	1945-02-22	7210	A
USGS	09380000	1945-02-23	6980	A
USGS	09380000	1945-02-24	6810	A
USGS	09380000	1945-02-25	6700	A
USGS	09380000	1945-02-26	6500	A
USGS	09380000	1945-02-27	6340	A
USGS	09380000	1945-02-28	6050	A
USGS	09380000	1945-03-01	5960	A
USGS	09380000	1945-03-02	5840	A
USGS	09380000	1945-03-03	5930	A
USGS	09380000	1945-03-04	5930	A
USGS	09380000	1945-03-05	5720	A
USGS	09380000	1945-03-06	5600	A
USGS	09380000	1945-03-07	5460	A
USGS	09380000	1945-03-08	5520	A
USGS	09380000	1945-03-09	5660	A
USGS	09380000	1945-03-10	5900	A
USGS	09380000	1945-03-11	6080	A
USGS	09380000	1945-03-12	6120	A
USGS	09380000	1945-03-13	6020	A
USGS	09380000	1945-03-14	5900	A
USGS	09380000	1945-03-15	5750	A
USGS	09380000	1945-03-16	6210	A
USGS	09380000	1945-03-17	7040	A
USGS	09380000	1945-03-18	7250	A
USGS	09380000	1945-03-19	7920	A
USGS	09380000	1945-03-20	9200	A
USGS	09380000	1945-03-21	8970	A
USGS	09380000	1945-03-22	8470	A
USGS	09380000	1945-03-23	8850	A
USGS	09380000	1945-03-24	9120	A
USGS	09380000	1945-03-25	9200	A
USGS	09380000	1945-03-26	9200	A
USGS	09380000	1945-03-27	8850	A
USGS	09380000	1945-03-28	8430	A
USGS	09380000	1945-03-29	8130	A
USGS	09380000	1945-03-30	7880	A
USGS	09380000	1945-03-31	8170	A
USGS	09380000	1945-04-01	7880	A
USGS	09380000	1945-04-02	8100	A
USGS	09380000	1945-04-03	8280	A
USGS	09380000	1945-04-04	8240	A
USGS	09380000	1945-04-05	9000	A
USGS	09380000	1945-04-06	9720	A
USGS	09380000	1945-04-07	9480	A
USGS	09380000	1945-04-08	8970	A
USGS	09380000	1945-04-09	8810	A
USGS	09380000	1945-04-10	8580	A
USGS	09380000	1945-04-11	9720	A
USGS	09380000	1945-04-12	11100	A
USGS	09380000	1945-04-13	11100	A
USGS	09380000	1945-04-14	11100	A
USGS	09380000	1945-04-15	10600	A
USGS	09380000	1945-04-16	10100	A
USGS	09380000	1945-04-17	10600	A
USGS	09380000	1945-04-18	11600	A
USGS	09380000	1945-04-19	10800	A
USGS	09380000	1945-04-20	10100	A
USGS	09380000	1945-04-21	9640	A
USGS	09380000	1945-04-22	9440	A
USGS	09380000	1945-04-23	11700	A
USGS	09380000	1945-04-24	13200	A
USGS	09380000	1945-04-25	20800	A
USGS	09380000	1945-04-26	25400	A
USGS	09380000	1945-04-27	24800	A
USGS	09380000	1945-04-28	24600	A
USGS	09380000	1945-04-29	24300	A
USGS	09380000	1945-04-30	22800	A
USGS	09380000	1945-05-01	22300	A
USGS	09380000	1945-05-02	21900	A
USGS	09380000	1945-05-03	24300	A
USGS	09380000	1945-05-04	29300	A
USGS	09380000	1945-05-05	36100	A
USGS	09380000	1945-05-06	40500	A
USGS	09380000	1945-05-07	44100	A
USGS	09380000	1945-05-08	46900	A
USGS	09380000	1945-05-09	49300	A
USGS	09380000	1945-05-10	51800	A
USGS	09380000	1945-05-11	54000	A
USGS	09380000	1945-05-12	54400	A
USGS	09380000	1945-05-13	56800	A
USGS	09380000	1945-05-14	60400	A
USGS	09380000	1945-05-15	61500	A
USGS	09380000	1945-05-16	62500	A
USGS	09380000	1945-05-17	62400	A
USGS	09380000	1945-05-18	57400	A
USGS	09380000	1945-05-19	51700	A
USGS	09380000	1945-05-20	47400	A
USGS	09380000	1945-05-21	48000	A
USGS	09380000	1945-05-22	46900	A
USGS	09380000	1945-05-23	45200	A
USGS	09380000	1945-05-24	42900	A
USGS	09380000	1945-05-25	40200	A
USGS	09380000	1945-05-26	37800	A
USGS	09380000	1945-05-27	37300	A
USGS	09380000	1945-05-28	39700	A
USGS	09380000	1945-05-29	42400	A
USGS	09380000	1945-05-30	48000	A
USGS	09380000	1945-05-31	50700	A
USGS	09380000	1945-06-01	49700	A
USGS	09380000	1945-06-02	50000	A
USGS	09380000	1945-06-03	47300	A
USGS	09380000	1945-06-04	42500	A
USGS	09380000	1945-06-05	40300	A
USGS	09380000	1945-06-06	39300	A
USGS	09380000	1945-06-07	41100	A
USGS	09380000	1945-06-08	44400	A
USGS	09380000	1945-06-09	48700	A
USGS	09380000	1945-06-10	50300	A
USGS	09380000	1945-06-11	53800	A
USGS	09380000	1945-06-12	51900	A
USGS	09380000	1945-06-13	47400	A
USGS	09380000	1945-06-14	42700	A
USGS	09380000	1945-06-15	39900	A
USGS	09380000	1945-06-16	43100	A
USGS	09380000	1945-06-17	50600	A
USGS	09380000	1945-06-18	53800	A
USGS	09380000	1945-06-19	51700	A
USGS	09380000	1945-06-20	48200	A
USGS	09380000	1945-06-21	44900	A
USGS	09380000	1945-06-22	43200	A
USGS	09380000	1945-06-23	41600	A
USGS	09380000	1945-06-24	41300	A
USGS	09380000	1945-06-25	44200	A
USGS	09380000	1945-06-26	47100	A
USGS	09380000	1945-06-27	47800	A
USGS	09380000	1945-06-28	48700	A
USGS	09380000	1945-06-29	48000	A
USGS	09380000	1945-06-30	48300	A
USGS	09380000	1945-07-01	47600	A
USGS	09380000	1945-07-02	45300	A
USGS	09380000	1945-07-03	41700	A
USGS	09380000	1945-07-04	39300	A
USGS	09380000	1945-07-05	36800	A
USGS	09380000	1945-07-06	34900	A
USGS	09380000	1945-07-07	33000	A
USGS	09380000	1945-07-08	31000	A
USGS	09380000	1945-07-09	29600	A
USGS	09380000	1945-07-10	28400	A
USGS	09380000	1945-07-11	26500	A
USGS	09380000	1945-07-12	25300	A
USGS	09380000	1945-07-13	24000	A
USGS	09380000	1945-07-14	24900	A
USGS	09380000	1945-07-15	24700	A
USGS	09380000	1945-07-16	24300	A
USGS	09380000	1945-07-17	23600	A
USGS	09380000	1945-07-18	23500	A
USGS	09380000	1945-07-19	23300	A
USGS	09380000	1945-07-20	23000	A
USGS	09380000	1945-07-21	21800	A
USGS	09380000	1945-07-22	20700	A
USGS	09380000	1945-07-23	20600	A
USGS	09380000	1945-07-24	20700	A
USGS	09380000	1945-07-25	20900	A
USGS	09380000	1945-07-26	21700	A
USGS	09380000	1945-07-27	21300	A
USGS	09380000	1945-07-28	20800	A
USGS	09380000	1945-07-29	21200	A
USGS	09380000	1945-07-30	20400	A
USGS	09380000	1945-07-31	20100	A
USGS	09380000	1945-08-01	23000	A
USGS	09380000	1945-08-02	17900	A
USGS	09380000	1945-08-03	16500	A
USGS	09380000	1945-08-04	17800	A
USGS	09380000	1945-08-05	17000	A
USGS	09380000	1945-08-06	18900	A
USGS	09380000	1945-08-07	19500	A
USGS	09380000	1945-08-08	20900	A
USGS	09380000	1945-08-09	24700	A
USGS	09380000	1945-08-10	20800	A
USGS	09380000	1945-08-11	19700	A
USGS	09380000	1945-08-12	20800	A
USGS	09380000	1945-08-13	22100	A
USGS	09380000	1945-08-14	21700	A
USGS	09380000	1945-08-15	24700	A
USGS	09380000	1945-08-16	20000	A
USGS	09380000	1945-08-17	17300	A
USGS	09380000	1945-08-18	17400	A
USGS	09380000	1945-08-19	15900	A
USGS	09380000	1945-08-20	14200	A
USGS	09380000	1945-08-21	12700	A
USGS	09380000	1945-08-22	11700	A
USGS	09380000	1945-08-23	10600	A
USGS	09380000	1945-08-24	10300	A
USGS	09380000	1945-08-25	12000	A
USGS	09380000	1945-08-26	11900	A
USGS	09380000	1945-08-27	10500	A
USGS	09380000	1945-08-28	10200	A
USGS	09380000	1945-08-29	9720	A
USGS	09380000	1945-08-30	10100	A
USGS	09380000	1945-08-31	9320	A
USGS	09380000	1945-09-01	9080	A
USGS	09380000	1945-09-02	9040	A
USGS	09380000	1945-09-03	8470	A
USGS	09380000	1945-09-04	8060	A
USGS	09380000	1945-09-05	7770	A
USGS	09380000	1945-09-06	8020	A
USGS	09380000	1945-09-07	7460	A
USGS	09380000	1945-09-08	7040	A
USGS	09380000	1945-09-09	6810	A
USGS	09380000	1945-09-10	6640	A
USGS	09380000	1945-09-11	6180	A
USGS	09380000	1945-09-12	5810	A
USGS	09380000	1945-09-13	5600	A
USGS	09380000	1945-09-14	5430	A
USGS	09380000	1945-09-15	5210	A
USGS	09380000	1945-09-16	5050	A
USGS	09380000	1945-09-17	4990	A
USGS	09380000	1945-09-18	4840	A
USGS	09380000	1945-09-19	4720	A
USGS	09380000	1945-09-20	4920	A
USGS	09380000	1945-09-21	5260	A
USGS	09380000	1945-09-22	5550	A
USGS	09380000	1945-09-23	5600	A
USGS	09380000	1945-09-24	5520	A
USGS	09380000	1945-09-25	5520	A
USGS	09380000	1945-09-26	5580	A
USGS	09380000	1945-09-27	5720	A
USGS	09380000	1945-09-28	5600	A
USGS	09380000	1945-09-29	5550	A
USGS	09380000	1945-09-30	5630	A
USGS	09380000	1945-10-01	5370	A
USGS	09380000	1945-10-02	5400	A
USGS	09380000	1945-10-03	5600	A
USGS	09380000	1945-10-04	5750	A
USGS	09380000	1945-10-05	6050	A
USGS	09380000	1945-10-06	6540	A
USGS	09380000	1945-10-07	6670	A
USGS	09380000	1945-10-08	6770	A
USGS	09380000	1945-10-09	6470	A
USGS	09380000	1945-10-10	6570	A
USGS	09380000	1945-10-11	6670	A
USGS	09380000	1945-10-12	6770	A
USGS	09380000	1945-10-13	14200	A
USGS	09380000	1945-10-14	13500	A
USGS	09380000	1945-10-15	14600	A
USGS	09380000	1945-10-16	12800	A
USGS	09380000	1945-10-17	11300	A
USGS	09380000	1945-10-18	9890	A
USGS	09380000	1945-10-19	10000	A
USGS	09380000	1945-10-20	9640	A
USGS	09380000	1945-10-21	8430	A
USGS	09380000	1945-10-22	7740	A
USGS	09380000	1945-10-23	7460	A
USGS	09380000	1945-10-24	7740	A
USGS	09380000	1945-10-25	7490	A
USGS	09380000	1945-10-26	7420	A
USGS	09380000	1945-10-27	7460	A
USGS	09380000	1945-10-28	7600	A
USGS	09380000	1945-10-29	7630	A
USGS	09380000	1945-10-30	7560	A
USGS	09380000	1945-10-31	7630	A
USGS	09380000	1945-11-01	7490	A
USGS	09380000	1945-11-02	7560	A
USGS	09380000	1945-11-03	7660	A
USGS	09380000	1945-11-04	7660	A
USGS	09380000	1945-11-05	7560	A
USGS	09380000	1945-11-06	7600	A
USGS	09380000	1945-11-07	7810	A
USGS	09380000	1945-11-08	7990	A
USGS	09380000	1945-11-09	7880	A
USGS	09380000	1945-11-10	7660	A
USGS	09380000	1945-11-11	7660	A
USGS	09380000	1945-11-12	7700	A
USGS	09380000	1945-11-13	7810	A
USGS	09380000	1945-11-14	7840	A
USGS	09380000	1945-11-15	7660	A
USGS	09380000	1945-11-16	7490	A
USGS	09380000	1945-11-17	7660	A
USGS	09380000	1945-11-18	8020	A
USGS	09380000	1945-11-19	7810	A
USGS	09380000	1945-11-20	7660	A
USGS	09380000	1945-11-21	7460	A
USGS	09380000	1945-11-22	7630	A
USGS	09380000	1945-11-23	7770	A
USGS	09380000	1945-11-24	7520	A
USGS	09380000	1945-11-25	7110	A
USGS	09380000	1945-11-26	6740	A
USGS	09380000	1945-11-27	6440	A
USGS	09380000	1945-11-28	6240	A
USGS	09380000	1945-11-29	6180	A
USGS	09380000	1945-11-30	6210	A
USGS	09380000	1945-12-01	6240	A
USGS	09380000	1945-12-02	6340	A
USGS	09380000	1945-12-03	6670	A
USGS	09380000	1945-12-04	7080	A
USGS	09380000	1945-12-05	7040	A
USGS	09380000	1945-12-06	6740	A
USGS	09380000	1945-12-07	6840	A
USGS	09380000	1945-12-08	6670	A
USGS	09380000	1945-12-09	6440	A
USGS	09380000	1945-12-10	6280	A
USGS	09380000	1945-12-11	5990	A
USGS	09380000	1945-12-12	5870	A
USGS	09380000	1945-12-13	5840	A
USGS	09380000	1945-12-14	5430	A
USGS	09380000	1945-12-15	4920	A
USGS	09380000	1945-12-16	4440	A
USGS	09380000	1945-12-17	4080	A
USGS	09380000	1945-12-18	3660	A
USGS	09380000	1945-12-19	3340	A
USGS	09380000	1945-12-20	3180	A
USGS	09380000	1945-12-21	3180	A
USGS	09380000	1945-12-22	3180	A
USGS	09380000	1945-12-23	3680	A
USGS	09380000	1945-12-24	4440	A
USGS	09380000	1945-12-25	4760	A
USGS	09380000	1945-12-26	4970	A
USGS	09380000	1945-12-27	4920	A
USGS	09380000	1945-12-28	5430	A
USGS	09380000	1945-12-29	7250	A
USGS	09380000	1945-12-30	7490	A
USGS	09380000	1945-12-31	7250	A
USGS	09380000	1946-01-01	6770	A
USGS	09380000	1946-01-02	6540	A
USGS	09380000	1946-01-03	6470	A
USGS	09380000	1946-01-04	6810	A
USGS	09380000	1946-01-05	7010	A
USGS	09380000	1946-01-06	6910	A
USGS	09380000	1946-01-07	6910	A
USGS	09380000	1946-01-08	6840	A
USGS	09380000	1946-01-09	7110	A
USGS	09380000	1946-01-10	7010	A
USGS	09380000	1946-01-11	6740	A
USGS	09380000	1946-01-12	6640	A
USGS	09380000	1946-01-13	6310	A
USGS	09380000	1946-01-14	5900	A
USGS	09380000	1946-01-15	5930	A
USGS	09380000	1946-01-16	5900	A
USGS	09380000	1946-01-17	5630	A
USGS	09380000	1946-01-18	5050	A
USGS	09380000	1946-01-19	4890	A
USGS	09380000	1946-01-20	5050	A
USGS	09380000	1946-01-21	5490	A
USGS	09380000	1946-01-22	5430	A
USGS	09380000	1946-01-23	5350	A
USGS	09380000	1946-01-24	5400	A
USGS	09380000	1946-01-25	5430	A
USGS	09380000	1946-01-26	5260	A
USGS	09380000	1946-01-27	5290	A
USGS	09380000	1946-01-28	5100	A
USGS	09380000	1946-01-29	4970	A
USGS	09380000	1946-01-30	5120	A
USGS	09380000	1946-01-31	5230	A
USGS	09380000	1946-02-01	5180	A
USGS	09380000	1946-02-02	5050	A
USGS	09380000	1946-02-03	4940	A
USGS	09380000	1946-02-04	5100	A
USGS	09380000	1946-02-05	5120	A
USGS	09380000	1946-02-06	5210	A
USGS	09380000	1946-02-07	5260	A
